Year,Combination,Score,Frequency
2023,D01,16.830000000000002,2
2023,D01,16.849999999999998,255
2023,D01,16.85,3058
2023,D01,16.86,1
2023,D01,16.87,12
2023,D01,16.88,4
2023,D01,16.880000000000003,5
2023,D01,16.9,3494
2023,D01,16.900000000000002,343
2023,D01,16.91,2
2023,D01,16.919999999999998,3
2023,D01,16.92,5
2023,D01,16.93,10
2023,D01,16.95,3077
2023,D01,16.950000000000003,445
2023,D01,16.97,5
2023,D01,16.970000000000002,1
2023,D01,16.98,7
2023,D01,17.0,4114
2023,D01,17.02,4
2023,D01,17.029999999999998,1
2023,D01,17.03,8
2023,D01,17.049999999999997,388
2023,D01,17.05,3097
2023,D01,17.07,6
2023,D01,17.08,3
2023,D01,17.080000000000002,3
2023,D01,17.099999999999998,262
2023,D01,17.1,3702
2023,D01,17.11,1
2023,D01,17.119999999999997,1
2023,D01,17.12,1
2023,D01,17.13,6
2023,D01,17.130000000000003,2
2023,D01,17.15,3293
2023,D01,17.150000000000002,324
2023,D01,17.16,1
2023,D01,17.169999999999998,2
2023,D01,17.17,7
2023,D01,17.18,10
2023,D01,17.2,3498
2023,D01,17.200000000000003,529
2023,D01,17.21,1
2023,D01,17.22,4
2023,D01,17.220000000000002,1
2023,D01,17.229999999999997,2
2023,D01,17.23,8
2023,D01,17.25,3571
2023,D01,17.259999999999998,2
2023,D01,17.26,1
2023,D01,17.27,13
2023,D01,17.28,6
2023,D01,17.299999999999997,508
2023,D01,17.3,3530
2023,D01,17.310000000000002,1
2023,D01,17.32,10
2023,D01,17.33,7
2023,D01,17.330000000000002,2
2023,D01,17.349999999999998,218
2023,D01,17.35,3547
2023,D01,17.37,5
2023,D01,17.38,7
2023,D01,17.380000000000003,1
2023,D01,17.4,3876
2023,D01,17.400000000000002,310
2023,D01,17.41,3
2023,D01,17.419999999999998,1
2023,D01,17.42,8
2023,D01,17.43,13
2023,D01,17.45,3051
2023,D01,17.450000000000003,528
2023,D01,17.47,7
2023,D01,17.470000000000002,2
2023,D01,17.479999999999997,2
2023,D01,17.48,6
2023,D01,17.5,4127
2023,D01,17.509999999999998,1
2023,D01,17.52,5
2023,D01,17.529999999999998,1
2023,D01,17.53,8
2023,D01,17.549999999999997,490
2023,D01,17.55,3210
2023,D01,17.560000000000002,1
2023,D01,17.57,7
2023,D01,17.58,5
2023,D01,17.580000000000002,3
2023,D01,17.599999999999998,203
2023,D01,17.6,4099
2023,D01,17.619999999999997,2
2023,D01,17.62,6
2023,D01,17.63,6
2023,D01,17.630000000000003,5
2023,D01,17.65,3386
2023,D01,17.650000000000002,226
2023,D01,17.67,4
2023,D01,17.68,7
2023,D01,17.7,3589
2023,D01,17.700000000000003,642
2023,D01,17.71,1
2023,D01,17.72,7
2023,D01,17.73,8
2023,D01,17.75,3712
2023,D01,17.759999999999998,3
2023,D01,17.76,1
2023,D01,17.77,7
2023,D01,17.770000000000003,1
2023,D01,17.78,6
2023,D01,17.799999999999997,616
2023,D01,17.8,3693
2023,D01,17.82,2
2023,D01,17.83,5
2023,D01,17.830000000000002,3
2023,D01,17.849999999999998,157
2023,D01,17.85,3696
2023,D01,17.86,1
2023,D01,17.869999999999997,3
2023,D01,17.87,4
2023,D01,17.88,7
2023,D01,17.880000000000003,2
2023,D01,17.9,3939
2023,D01,17.900000000000002,234
2023,D01,17.91,2
2023,D01,17.919999999999998,4
2023,D01,17.92,1
2023,D01,17.93,9
2023,D01,17.95,3262
2023,D01,17.950000000000003,580
2023,D01,17.96,3
2023,D01,17.97,4
2023,D01,17.98,12
2023,D01,18.0,4361
2023,D01,18.009999999999998,1
2023,D01,18.02,4
2023,D01,18.020000000000003,2
2023,D01,18.03,1
2023,D01,18.049999999999997,568
2023,D01,18.05,3165
2023,D01,18.07,5
2023,D01,18.08,6
2023,D01,18.080000000000002,2
2023,D01,18.099999999999998,160
2023,D01,18.1,4071
2023,D01,18.11,1
2023,D01,18.119999999999997,3
2023,D01,18.12,4
2023,D01,18.13,3
2023,D01,18.130000000000003,4
2023,D01,18.15,3741
2023,D01,18.150000000000002,204
2023,D01,18.16,3
2023,D01,18.169999999999998,1
2023,D01,18.17,8
2023,D01,18.18,8
2023,D01,18.2,3639
2023,D01,18.200000000000003,740
2023,D01,18.21,4
2023,D01,18.22,6
2023,D01,18.229999999999997,1
2023,D01,18.23,11
2023,D01,18.25,3824
2023,D01,18.259999999999998,1
2023,D01,18.27,6
2023,D01,18.28,8
2023,D01,18.299999999999997,654
2023,D01,18.3,3655
2023,D01,18.32,3
2023,D01,18.33,15
2023,D01,18.330000000000002,3
2023,D01,18.349999999999998,104
2023,D01,18.35,3865
2023,D01,18.369999999999997,2
2023,D01,18.37,6
2023,D01,18.38,8
2023,D01,18.380000000000003,3
2023,D01,18.4,4271
2023,D01,18.400000000000002,187
2023,D01,18.41,2
2023,D01,18.419999999999998,1
2023,D01,18.42,2
2023,D01,18.43,12
2023,D01,18.45,3177
2023,D01,18.450000000000003,730
2023,D01,18.46,5
2023,D01,18.47,6
2023,D01,18.470000000000002,2
2023,D01,18.48,4
2023,D01,18.5,4422
2023,D01,18.52,6
2023,D01,18.520000000000003,2
2023,D01,18.53,12
2023,D01,18.549999999999997,634
2023,D01,18.55,3361
2023,D01,18.560000000000002,1
2023,D01,18.57,11
2023,D01,18.58,4
2023,D01,18.599999999999998,113
2023,D01,18.6,4450
2023,D01,18.619999999999997,2
2023,D01,18.62,4
2023,D01,18.63,5
2023,D01,18.630000000000003,4
2023,D01,18.65,3780
2023,D01,18.650000000000002,121
2023,D01,18.66,3
2023,D01,18.669999999999998,1
2023,D01,18.67,7
2023,D01,18.68,9
2023,D01,18.7,3578
2023,D01,18.700000000000003,738
2023,D01,18.71,4
2023,D01,18.72,8
2023,D01,18.729999999999997,2
2023,D01,18.73,11
2023,D01,18.75,3935
2023,D01,18.759999999999998,3
2023,D01,18.76,1
2023,D01,18.77,5
2023,D01,18.770000000000003,2
2023,D01,18.78,10
2023,D01,18.799999999999997,798
2023,D01,18.8,3748
2023,D01,18.82,12
2023,D01,18.83,10
2023,D01,18.830000000000002,3
2023,D01,18.849999999999998,76
2023,D01,18.85,3937
2023,D01,18.86,1
2023,D01,18.87,5
2023,D01,18.88,6
2023,D01,18.9,4297
2023,D01,18.900000000000002,145
2023,D01,18.92,8
2023,D01,18.93,11
2023,D01,18.95,3255
2023,D01,18.950000000000003,734
2023,D01,18.96,1
2023,D01,18.97,11
2023,D01,18.979999999999997,2
2023,D01,18.98,4
2023,D01,18.990000000000002,1
2023,D01,19.0,4498
2023,D01,19.02,10
2023,D01,19.020000000000003,5
2023,D01,19.03,5
2023,D01,19.049999999999997,684
2023,D01,19.05,3127
2023,D01,19.07,8
2023,D01,19.08,10
2023,D01,19.080000000000002,3
2023,D01,19.099999999999998,66
2023,D01,19.1,4371
2023,D01,19.119999999999997,3
2023,D01,19.12,8
2023,D01,19.13,4
2023,D01,19.130000000000003,3
2023,D01,19.15,3862
2023,D01,19.150000000000002,84
2023,D01,19.169999999999998,3
2023,D01,19.17,6
2023,D01,19.18,5
2023,D01,19.2,3681
2023,D01,19.200000000000003,861
2023,D01,19.21,4
2023,D01,19.22,4
2023,D01,19.229999999999997,1
2023,D01,19.23,4
2023,D01,19.25,3907
2023,D01,19.27,5
2023,D01,19.270000000000003,1
2023,D01,19.28,8
2023,D01,19.299999999999997,853
2023,D01,19.3,3588
2023,D01,19.310000000000002,1
2023,D01,19.32,9
2023,D01,19.33,7
2023,D01,19.330000000000002,3
2023,D01,19.349999999999998,61
2023,D01,19.35,4013
2023,D01,19.369999999999997,4
2023,D01,19.37,2
2023,D01,19.38,4
2023,D01,19.380000000000003,6
2023,D01,19.4,4428
2023,D01,19.400000000000002,57
2023,D01,19.419999999999998,2
2023,D01,19.42,5
2023,D01,19.43,13
2023,D01,19.45,3212
2023,D01,19.450000000000003,743
2023,D01,19.46,1
2023,D01,19.47,7
2023,D01,19.479999999999997,4
2023,D01,19.48,7
2023,D01,19.5,4308
2023,D01,19.52,3
2023,D01,19.520000000000003,1
2023,D01,19.53,10
2023,D01,19.549999999999997,845
2023,D01,19.55,3212
2023,D01,19.56,1
2023,D01,19.560000000000002,2
2023,D01,19.57,3
2023,D01,19.58,7
2023,D01,19.580000000000002,3
2023,D01,19.599999999999998,42
2023,D01,19.6,4549
2023,D01,19.619999999999997,4
2023,D01,19.62,4
2023,D01,19.63,8
2023,D01,19.65,3806
2023,D01,19.650000000000002,46
2023,D01,19.669999999999998,4
2023,D01,19.67,6
2023,D01,19.68,4
2023,D01,19.7,3473
2023,D01,19.700000000000003,899
2023,D01,19.72,4
2023,D01,19.729999999999997,2
2023,D01,19.73,6
2023,D01,19.75,4079
2023,D01,19.77,4
2023,D01,19.770000000000003,2
2023,D01,19.78,9
2023,D01,19.799999999999997,922
2023,D01,19.8,3623
2023,D01,19.81,1
2023,D01,19.810000000000002,1
2023,D01,19.82,6
2023,D01,19.83,4
2023,D01,19.830000000000002,2
2023,D01,19.849999999999998,22
2023,D01,19.85,3843
2023,D01,19.869999999999997,2
2023,D01,19.87,5
2023,D01,19.88,4
2023,D01,19.880000000000003,1
2023,D01,19.9,4309
2023,D01,19.900000000000002,110
2023,D01,19.919999999999998,1
2023,D01,19.92,7
2023,D01,19.93,13
2023,D01,19.95,3200
2023,D01,19.950000000000003,797
2023,D01,19.97,10
2023,D01,19.979999999999997,1
2023,D01,19.98,6
2023,D01,20.0,4450
2023,D01,20.02,3
2023,D01,20.020000000000003,2
2023,D01,20.03,10
2023,D01,20.049999999999997,723
2023,D01,20.05,3068
2023,D01,20.060000000000002,1
2023,D01,20.07,9
2023,D01,20.08,8
2023,D01,20.080000000000002,1
2023,D01,20.099999999999998,20
2023,D01,20.1,4237
2023,D01,20.11,1
2023,D01,20.119999999999997,1
2023,D01,20.12,3
2023,D01,20.13,5
2023,D01,20.130000000000003,2
2023,D01,20.15,3862
2023,D01,20.150000000000002,63
2023,D01,20.169999999999998,1
2023,D01,20.17,5
2023,D01,20.18,6
2023,D01,20.2,3478
2023,D01,20.200000000000003,964
2023,D01,20.21,2
2023,D01,20.22,7
2023,D01,20.229999999999997,1
2023,D01,20.23,8
2023,D01,20.25,3742
2023,D01,20.259999999999998,1
2023,D01,20.26,1
2023,D01,20.270000000000003,3
2023,D01,20.28,6
2023,D01,20.299999999999997,879
2023,D01,20.3,3400
2023,D01,20.310000000000002,1
2023,D01,20.32,4
2023,D01,20.33,5
2023,D01,20.330000000000002,2
2023,D01,20.349999999999998,84
2023,D01,20.35,3767
2023,D01,20.369999999999997,4
2023,D01,20.37,5
2023,D01,20.38,3
2023,D01,20.380000000000003,2
2023,D01,20.4,4437
2023,D01,20.400000000000002,25
2023,D01,20.42,4
2023,D01,20.43,5
2023,D01,20.45,2977
2023,D01,20.450000000000003,729
2023,D01,20.46,1
2023,D01,20.47,4
2023,D01,20.479999999999997,1
2023,D01,20.48,10
2023,D01,20.5,4219
2023,D01,20.52,5
2023,D01,20.520000000000003,1
2023,D01,20.53,7
2023,D01,20.549999999999997,905
2023,D01,20.55,3011
2023,D01,20.560000000000002,1
2023,D01,20.57,6
2023,D01,20.58,5
2023,D01,20.580000000000002,3
2023,D01,20.599999999999998,55
2023,D01,20.6,4338
2023,D01,20.619999999999997,3
2023,D01,20.62,6
2023,D01,20.63,3
2023,D01,20.630000000000003,1
2023,D01,20.65,3814
2023,D01,20.650000000000002,16
2023,D01,20.660000000000004,1
2023,D01,20.669999999999998,1
2023,D01,20.67,3
2023,D01,20.68,10
2023,D01,20.7,3241
2023,D01,20.700000000000003,879
2023,D01,20.72,3
2023,D01,20.73,5
2023,D01,20.75,3801
2023,D01,20.77,8
2023,D01,20.78,10
2023,D01,20.799999999999997,963
2023,D01,20.8,3331
2023,D01,20.82,9
2023,D01,20.83,8
2023,D01,20.830000000000002,2
2023,D01,20.849999999999998,25
2023,D01,20.85,3648
2023,D01,20.86,1
2023,D01,20.869999999999997,2
2023,D01,20.87,5
2023,D01,20.88,9
2023,D01,20.880000000000003,3
2023,D01,20.9,4014
2023,D01,20.900000000000002,158
2023,D01,20.919999999999998,4
2023,D01,20.92,3
2023,D01,20.93,6
2023,D01,20.95,2929
2023,D01,20.950000000000003,835
2023,D01,20.96,1
2023,D01,20.97,4
2023,D01,20.979999999999997,1
2023,D01,20.98,3
2023,D01,21.0,4228
2023,D01,21.01,1
2023,D01,21.02,9
2023,D01,21.03,5
2023,D01,21.049999999999997,826
2023,D01,21.05,2694
2023,D01,21.06,1
2023,D01,21.060000000000002,1
2023,D01,21.07,5
2023,D01,21.08,3
2023,D01,21.099999999999998,18
2023,D01,21.1,4050
2023,D01,21.11,3
2023,D01,21.119999999999997,5
2023,D01,21.12,1
2023,D01,21.13,6
2023,D01,21.130000000000003,3
2023,D01,21.15,3641
2023,D01,21.150000000000002,109
2023,D01,21.17,8
2023,D01,21.18,2
2023,D01,21.2,3239
2023,D01,21.200000000000003,888
2023,D01,21.22,8
2023,D01,21.23,2
2023,D01,21.25,3507
2023,D01,21.27,2
2023,D01,21.270000000000003,1
2023,D01,21.28,3
2023,D01,21.299999999999997,915
2023,D01,21.3,2968
2023,D01,21.32,5
2023,D01,21.33,6
2023,D01,21.349999999999998,137
2023,D01,21.35,3426
2023,D01,21.36,1
2023,D01,21.369999999999997,5
2023,D01,21.37,1
2023,D01,21.38,1
2023,D01,21.380000000000003,3
2023,D01,21.4,4007
2023,D01,21.400000000000002,75
2023,D01,21.419999999999998,1
2023,D01,21.42,4
2023,D01,21.43,7
2023,D01,21.45,2715
2023,D01,21.450000000000003,766
2023,D01,21.46,1
2023,D01,21.47,1
2023,D01,21.48,5
2023,D01,21.5,3849
2023,D01,21.509999999999998,1
2023,D01,21.52,6
2023,D01,21.53,8
2023,D01,21.549999999999997,963
2023,D01,21.55,2625
2023,D01,21.560000000000002,1
2023,D01,21.57,4
2023,D01,21.58,3
2023,D01,21.580000000000002,1
2023,D01,21.599999999999998,130
2023,D01,21.6,3889
2023,D01,21.61,1
2023,D01,21.619999999999997,2
2023,D01,21.62,2
2023,D01,21.63,5
2023,D01,21.630000000000003,2
2023,D01,21.65,3330
2023,D01,21.650000000000002,36
2023,D01,21.67,4
2023,D01,21.68,6
2023,D01,21.7,2777
2023,D01,21.700000000000003,1057
2023,D01,21.71,1
2023,D01,21.72,6
2023,D01,21.729999999999997,1
2023,D01,21.73,7
2023,D01,21.75,3487
2023,D01,21.77,6
2023,D01,21.770000000000003,1
2023,D01,21.78,7
2023,D01,21.799999999999997,1058
2023,D01,21.8,2869
2023,D01,21.82,9
2023,D01,21.83,3
2023,D01,21.849999999999998,66
2023,D01,21.85,3160
2023,D01,21.87,3
2023,D01,21.88,3
2023,D01,21.880000000000003,2
2023,D01,21.9,3445
2023,D01,21.900000000000002,223
2023,D01,21.91,2
2023,D01,21.919999999999998,1
2023,D01,21.92,2
2023,D01,21.93,4
2023,D01,21.95,2576
2023,D01,21.950000000000003,835
2023,D01,21.97,8
2023,D01,21.979999999999997,1
2023,D01,21.98,7
2023,D01,22.0,3757
2023,D01,22.009999999999998,1
2023,D01,22.02,2
2023,D01,22.03,6
2023,D01,22.049999999999997,913
2023,D01,22.05,2297
2023,D01,22.06,1
2023,D01,22.060000000000002,2
2023,D01,22.07,11
2023,D01,22.08,5
2023,D01,22.080000000000002,2
2023,D01,22.099999999999998,41
2023,D01,22.1,3582
2023,D01,22.11,2
2023,D01,22.119999999999997,1
2023,D01,22.13,4
2023,D01,22.130000000000003,1
2023,D01,22.15,3125
2023,D01,22.150000000000002,148
2023,D01,22.16,1
2023,D01,22.169999999999998,1
2023,D01,22.17,3
2023,D01,22.18,1
2023,D01,22.2,2716
2023,D01,22.200000000000003,953
2023,D01,22.22,3
2023,D01,22.23,5
2023,D01,22.25,3189
2023,D01,22.26,1
2023,D01,22.27,6
2023,D01,22.28,2
2023,D01,22.299999999999997,929
2023,D01,22.3,2486
2023,D01,22.32,1
2023,D01,22.33,5
2023,D01,22.349999999999998,218
2023,D01,22.35,2911
2023,D01,22.36,2
2023,D01,22.369999999999997,3
2023,D01,22.37,2
2023,D01,22.38,2
2023,D01,22.380000000000003,6
2023,D01,22.4,3463
2023,D01,22.400000000000002,121
2023,D01,22.41,2
2023,D01,22.419999999999998,1
2023,D01,22.42,4
2023,D01,22.43,8
2023,D01,22.45,2281
2023,D01,22.450000000000003,767
2023,D01,22.47,1
2023,D01,22.479999999999997,1
2023,D01,22.48,8
2023,D01,22.5,3353
2023,D01,22.52,1
2023,D01,22.520000000000003,2
2023,D01,22.53,6
2023,D01,22.549999999999997,1103
2023,D01,22.55,2015
2023,D01,22.569999999999997,1
2023,D01,22.57,3
2023,D01,22.58,6
2023,D01,22.599999999999998,178
2023,D01,22.6,3311
2023,D01,22.61,1
2023,D01,22.619999999999997,2
2023,D01,22.62,1
2023,D01,22.63,1
2023,D01,22.630000000000003,2
2023,D01,22.65,2919
2023,D01,22.650000000000002,71
2023,D01,22.66,1
2023,D01,22.67,5
2023,D01,22.68,7
2023,D01,22.7,2195
2023,D01,22.700000000000003,1020
2023,D01,22.71,1
2023,D01,22.72,3
2023,D01,22.729999999999997,2
2023,D01,22.73,3
2023,D01,22.75,3072
2023,D01,22.759999999999998,1
2023,D01,22.77,2
2023,D01,22.78,9
2023,D01,22.799999999999997,1111
2023,D01,22.8,2276
2023,D01,22.81,1
2023,D01,22.82,4
2023,D01,22.83,5
2023,D01,22.830000000000002,1
2023,D01,22.849999999999998,123
2023,D01,22.85,2792
2023,D01,22.869999999999997,1
2023,D01,22.87,2
2023,D01,22.88,3
2023,D01,22.880000000000003,1
2023,D01,22.9,2959
2023,D01,22.900000000000002,248
2023,D01,22.92,2
2023,D01,22.93,5
2023,D01,22.95,1987
2023,D01,22.950000000000003,867
2023,D01,22.97,2
2023,D01,22.98,3
2023,D01,23.0,3349
2023,D01,23.009999999999998,1
2023,D01,23.020000000000003,1
2023,D01,23.03,2
2023,D01,23.049999999999997,945
2023,D01,23.05,1815
2023,D01,23.060000000000002,1
2023,D01,23.07,4
2023,D01,23.08,6
2023,D01,23.099999999999998,77
2023,D01,23.1,3010
2023,D01,23.11,1
2023,D01,23.119999999999997,2
2023,D01,23.12,2
2023,D01,23.13,2
2023,D01,23.130000000000003,1
2023,D01,23.15,2579
2023,D01,23.150000000000002,182
2023,D01,23.16,1
2023,D01,23.169999999999998,1
2023,D01,23.17,3
2023,D01,23.2,2196
2023,D01,23.200000000000003,962
2023,D01,23.22,5
2023,D01,23.229999999999997,1
2023,D01,23.23,6
2023,D01,23.25,2736
2023,D01,23.259999999999998,2
2023,D01,23.27,2
2023,D01,23.279999999999998,1
2023,D01,23.28,2
2023,D01,23.299999999999997,968
2023,D01,23.3,1978
2023,D01,23.31,1
2023,D01,23.32,3
2023,D01,23.33,5
2023,D01,23.349999999999998,249
2023,D01,23.35,2414
2023,D01,23.369999999999997,6
2023,D01,23.37,1
2023,D01,23.38,2
2023,D01,23.4,2873
2023,D01,23.400000000000002,158
2023,D01,23.41,1
2023,D01,23.419999999999998,2
2023,D01,23.43,4
2023,D01,23.45,1773
2023,D01,23.450000000000003,755
2023,D01,23.479999999999997,1
2023,D01,23.48,2
2023,D01,23.5,2852
2023,D01,23.509999999999998,2
2023,D01,23.529999999999998,1
2023,D01,23.53,1
2023,D01,23.549999999999997,1087
2023,D01,23.55,1555
2023,D01,23.560000000000002,1
2023,D01,23.57,1
2023,D01,23.58,2
2023,D01,23.599999999999998,205
2023,D01,23.6,2667
2023,D01,23.61,1
2023,D01,23.619999999999997,3
2023,D01,23.63,1
2023,D01,23.630000000000003,3
2023,D01,23.65,2356
2023,D01,23.650000000000002,84
2023,D01,23.67,3
2023,D01,23.68,2
2023,D01,23.7,1650
2023,D01,23.700000000000003,1068
2023,D01,23.71,1
2023,D01,23.72,1
2023,D01,23.729999999999997,1
2023,D01,23.73,3
2023,D01,23.75,2535
2023,D01,23.77,3
2023,D01,23.78,2
2023,D01,23.799999999999997,1137
2023,D01,23.8,1633
2023,D01,23.82,1
2023,D01,23.83,2
2023,D01,23.830000000000002,1
2023,D01,23.849999999999998,141
2023,D01,23.85,2234
2023,D01,23.869999999999997,1
2023,D01,23.88,1
2023,D01,23.880000000000003,1
2023,D01,23.9,2217
2023,D01,23.900000000000002,281
2023,D01,23.919999999999998,1
2023,D01,23.92,4
2023,D01,23.93,2
2023,D01,23.95,1463
2023,D01,23.950000000000003,916
2023,D01,23.97,1
2023,D01,23.979999999999997,1
2023,D01,23.98,2
2023,D01,23.980000000000004,1
2023,D01,24.0,2643
2023,D01,24.02,2
2023,D01,24.020000000000003,2
2023,D01,24.03,5
2023,D01,24.049999999999997,934
2023,D01,24.05,1288
2023,D01,24.07,8
2023,D01,24.08,1
2023,D01,24.099999999999998,98
2023,D01,24.1,2318
2023,D01,24.119999999999997,2
2023,D01,24.12,1
2023,D01,24.13,2
2023,D01,24.130000000000003,1
2023,D01,24.15,1990
2023,D01,24.150000000000002,246
2023,D01,24.18,3
2023,D01,24.2,1576
2023,D01,24.200000000000003,992
2023,D01,24.21,1
2023,D01,24.22,1
2023,D01,24.23,2
2023,D01,24.25,2142
2023,D01,24.27,2
2023,D01,24.28,1
2023,D01,24.299999999999997,710
2023,D01,24.3,1614
2023,D01,24.32,2
2023,D01,24.349999999999998,292
2023,D01,24.35,1735
2023,D01,24.37,1
2023,D01,24.38,2
2023,D01,24.380000000000003,1
2023,D01,24.4,2168
2023,D01,24.400000000000002,226
2023,D01,24.42,1
2023,D01,24.43,2
2023,D01,24.45,1190
2023,D01,24.450000000000003,744
2023,D01,24.47,1
2023,D01,24.479999999999997,1
2023,D01,24.48,1
2023,D01,24.5,2160
2023,D01,24.509999999999998,1
2023,D01,24.52,1
2023,D01,24.53,2
2023,D01,24.549999999999997,812
2023,D01,24.55,1131
2023,D01,24.57,2
2023,D01,24.599999999999998,265
2023,D01,24.6,1908
2023,D01,24.61,1
2023,D01,24.619999999999997,2
2023,D01,24.63,3
2023,D01,24.630000000000003,4
2023,D01,24.65,1766
2023,D01,24.650000000000002,119
2023,D01,24.67,1
2023,D01,24.68,1
2023,D01,24.7,979
2023,D01,24.700000000000003,957
2023,D01,24.72,3
2023,D01,24.75,1819
2023,D01,24.77,1
2023,D01,24.78,1
2023,D01,24.799999999999997,915
2023,D01,24.8,1221
2023,D01,24.810000000000002,1
2023,D01,24.82,1
2023,D01,24.83,1
2023,D01,24.849999999999998,171
2023,D01,24.85,1605
2023,D01,24.880000000000003,4
2023,D01,24.9,1480
2023,D01,24.900000000000002,330
2023,D01,24.92,1
2023,D01,24.93,4
2023,D01,24.95,1039
2023,D01,24.950000000000003,639
2023,D01,24.97,3
2023,D01,24.98,1
2023,D01,25.0,1838
2023,D01,25.049999999999997,660
2023,D01,25.05,880
2023,D01,25.07,3
2023,D01,25.08,2
2023,D01,25.099999999999998,141
2023,D01,25.1,1557
2023,D01,25.13,1
2023,D01,25.15,1276
2023,D01,25.150000000000002,311
2023,D01,25.17,2
2023,D01,25.18,4
2023,D01,25.2,1157
2023,D01,25.200000000000003,672
2023,D01,25.22,1
2023,D01,25.25,1379
2023,D01,25.259999999999998,1
2023,D01,25.27,1
2023,D01,25.28,1
2023,D01,25.299999999999997,451
2023,D01,25.3,1039
2023,D01,25.32,1
2023,D01,25.33,1
2023,D01,25.349999999999998,285
2023,D01,25.35,1098
2023,D01,25.37,1
2023,D01,25.38,1
2023,D01,25.4,1334
2023,D01,25.400000000000002,253
2023,D01,25.439999999999998,1
2023,D01,25.45,830
2023,D01,25.450000000000003,475
2023,D01,25.47,1
2023,D01,25.479999999999997,1
2023,D01,25.5,1338
2023,D01,25.52,1
2023,D01,25.520000000000003,1
2023,D01,25.53,1
2023,D01,25.549999999999997,494
2023,D01,25.55,733
2023,D01,25.560000000000002,1
2023,D01,25.57,1
2023,D01,25.58,1
2023,D01,25.599999999999998,302
2023,D01,25.6,1110
2023,D01,25.610000000000003,1
2023,D01,25.65,985
2023,D01,25.650000000000002,175
2023,D01,25.68,1
2023,D01,25.7,662
2023,D01,25.700000000000003,484
2023,D01,25.729999999999997,1
2023,D01,25.730000000000004,1
2023,D01,25.75,1021
2023,D01,25.78,1
2023,D01,25.799999999999997,501
2023,D01,25.8,782
2023,D01,25.810000000000002,1
2023,D01,25.819999999999997,1
2023,D01,25.830000000000002,1
2023,D01,25.849999999999998,213
2023,D01,25.85,782
2023,D01,25.9,778
2023,D01,25.900000000000002,156
2023,D01,25.92,1
2023,D01,25.95,559
2023,D01,25.950000000000003,332
2023,D01,26.0,1102
2023,D01,26.049999999999997,361
2023,D01,26.05,533
2023,D01,26.06,1
2023,D01,26.099999999999998,169
2023,D01,26.1,582
2023,D01,26.130000000000003,1
2023,D01,26.15,603
2023,D01,26.150000000000002,133
2023,D01,26.169999999999998,1
2023,D01,26.2,556
2023,D01,26.200000000000003,343
2023,D01,26.25,681
2023,D01,26.269999999999996,1
2023,D01,26.28,1
2023,D01,26.299999999999997,275
2023,D01,26.3,330
2023,D01,26.349999999999998,127
2023,D01,26.35,459
2023,D01,26.4,619
2023,D01,26.400000000000002,124
2023,D01,26.430000000000003,1
2023,D01,26.45,356
2023,D01,26.450000000000003,232
2023,D01,26.470000000000002,1
2023,D01,26.5,520
2023,D01,26.549999999999997,217
2023,D01,26.55,258
2023,D01,26.599999999999998,131
2023,D01,26.6,430
2023,D01,26.630000000000003,1
2023,D01,26.65,384
2023,D01,26.650000000000002,74
2023,D01,26.7,234
2023,D01,26.700000000000003,179
2023,D01,26.75,334
2023,D01,26.77,1
2023,D01,26.799999999999997,225
2023,D01,26.8,208
2023,D01,26.849999999999998,95
2023,D01,26.85,290
2023,D01,26.9,217
2023,D01,26.900000000000002,56
2023,D01,26.92,1
2023,D01,26.95,88
2023,D01,26.950000000000003,118
2023,D01,27.0,333
2023,D01,27.03,1
2023,D01,27.049999999999997,150
2023,D01,27.05,129
2023,D01,27.099999999999998,48
2023,D01,27.1,166
2023,D01,27.15,114
2023,D01,27.150000000000002,28
2023,D01,27.2,95
2023,D01,27.200000000000003,110
2023,D01,27.25,167
2023,D01,27.299999999999997,65
2023,D01,27.3,84
2023,D01,27.349999999999998,9
2023,D01,27.35,76
2023,D01,27.4,87
2023,D01,27.400000000000002,33
2023,D01,27.45,52
